route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
"T1","26HIV02-T1T2T3-Samedi-00","7261968-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013534","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202968-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009271","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202970-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009271","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202972-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009271","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7202978-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009264","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203049-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009269","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203051-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009269","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203053-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009269","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203055-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009271","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Semaine-00","7203057-26ETE01-T1T2T3-Semaine-00","HEROUVILLE St-Clair",,1,"1009271","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203367-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009278","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203369-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009278","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203371-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009278","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203374-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009275","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203376-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009276","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203422-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009287","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203424-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009287","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203426-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009275","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203428-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009275","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203430-26ETE01-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1009275","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203740-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009294","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203750-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009291","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203849-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009297","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203850-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009294","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-00","7203851-26ETE01-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1009291","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261655-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013539","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261656-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013535","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261657-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013541","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261669-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013535","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261670-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013539","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261834-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013550","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261839-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013544","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261845-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013541","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261853-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013536","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Samedi-00","7261860-26HIV02-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1013534","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Dimanche-02","7266736-26HIV02-T1T2T3-Dimanche-02","HEROUVILLE St-Clair",,1,"1013774","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Dimanche-02","7266737-26HIV02-T1T2T3-Dimanche-02","HEROUVILLE St-Clair",,1,"1013774","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Dimanche-02","7266739-26HIV02-T1T2T3-Dimanche-02","HEROUVILLE St-Clair",,1,"1013777","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Dimanche-02","7266749-26HIV02-T1T2T3-Dimanche-02","HEROUVILLE St-Clair",,1,"1013774","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Dimanche-02","7266848-26HIV02-T1T2T3-Dimanche-02","HEROUVILLE St-Clair",,1,"1013780","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Dimanche-02","7266868-26HIV02-T1T2T3-Dimanche-02","HEROUVILLE St-Clair",,1,"1013774","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Dimanche-02","7266869-26HIV02-T1T2T3-Dimanche-02","HEROUVILLE St-Clair",,1,"1013780","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Dimanche-02","7266912-26HIV02-T1T2T3-Dimanche-02","HEROUVILLE St-Clair",,1,"1013777","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Dimanche-02","7266919-26HIV02-T1T2T3-Dimanche-02","HEROUVILLE St-Clair",,1,"1013780","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296636-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017058","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296647-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017064","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296648-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017057","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296684-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017058","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296689-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017061","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296692-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017059","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296693-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017060","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296696-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017065","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296723-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017064","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296724-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017065","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296725-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017065","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296785-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017060","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296786-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017057","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296787-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017062","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296788-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017061","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV02-T1T2T3-Semaine-03","7296789-26HIV02-T1T2T3-Semaine-03","HEROUVILLE St-Clair",,1,"1017059","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309605-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017930","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309606-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017931","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309608-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017933","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309656-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017932","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309657-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017931","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309658-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017912","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309659-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017912","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309660-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017934","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309722-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017931","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309723-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017913","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309724-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017930","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309750-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017934","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309753-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017911","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Semaine-05","7309758-26HIV03-T1T2T3-Semaine-05","HEROUVILLE St-Clair",,1,"1017929","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Samedi-00","7310173-26HIV03-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1022283","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Samedi-00","7310174-26HIV03-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1017935","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Samedi-00","7310216-26HIV03-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1022284","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Samedi-00","7310220-26HIV03-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1022120","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Samedi-00","7310221-26HIV03-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1017937","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Samedi-00","7310264-26HIV03-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1022284","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Samedi-00","7310266-26HIV03-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1017936","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Samedi-00","7310271-26HIV03-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1017935","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Samedi-00","7310272-26HIV03-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1022283","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Samedi-00","7310314-26HIV03-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1022118","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Samedi-00","7310348-26HIV03-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1017937","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Samedi-00","7310541-26HIV03-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1017935","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Samedi-00","7310542-26HIV03-T1T2T3-Samedi-00","HEROUVILLE St-Clair",,1,"1017937","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Dimanche-00","7337275-26HIV03-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1022129","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Dimanche-00","7337276-26HIV03-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1022126","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Dimanche-00","7337277-26HIV03-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1022132","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Dimanche-00","7337278-26HIV03-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1022129","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26HIV03-T1T2T3-Dimanche-00","7337279-26HIV03-T1T2T3-Dimanche-00","HEROUVILLE St-Clair",,1,"1022126","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-10","7341247-26ETE01-T1T2T3-Dimanche-10","HEROUVILLE St-Clair",,1,"1022579","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-10","7341248-26ETE01-T1T2T3-Dimanche-10","HEROUVILLE St-Clair",,1,"1022581","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-10","7341249-26ETE01-T1T2T3-Dimanche-10","HEROUVILLE St-Clair",,1,"1022580","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-10","7341334-26ETE01-T1T2T3-Dimanche-10","HEROUVILLE St-Clair",,1,"1022576","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-10","7341336-26ETE01-T1T2T3-Dimanche-10","HEROUVILLE St-Clair",,1,"1022578","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-10","7341338-26ETE01-T1T2T3-Dimanche-10","HEROUVILLE St-Clair",,1,"1022578","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-10","7341339-26ETE01-T1T2T3-Dimanche-10","HEROUVILLE St-Clair",,1,"1022576","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Dimanche-10","7341340-26ETE01-T1T2T3-Dimanche-10","HEROUVILLE St-Clair",,1,"1022577","T1_CBD7C08AB372C7F6DC71999BF07C8BD2",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203375-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009275","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203377-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009276","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203379-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009276","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203381-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009276","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203383-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009276","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203385-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009276","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203387-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009276","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203390-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009280","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203392-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009280","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203394-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009280","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203396-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009280","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203398-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009280","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203400-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009280","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203402-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009280","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203405-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009287","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203407-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009287","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203409-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009287","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203411-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009287","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203413-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009287","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203415-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009287","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203429-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009275","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203431-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009275","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203433-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009275","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203435-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009275","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203437-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009275","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203439-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009275","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203441-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009275","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203443-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009275","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203445-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009275","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203448-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009286","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203450-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009286","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203452-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009286","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203454-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009286","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203456-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009286","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203458-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009286","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
"T1","26ETE01-T1T2T3-Samedi-00","7203460-26ETE01-T1T2T3-Samedi-00","IFS Jean Vilar",,0,"1009286","T1_D85024B7437E9E4800E87E4AFB7462A8",0,0
